site,date,time,species,common_name
NCL06,09/06/2023,19:00:00,Regulus regulus,Goldcrest
NCL06,09/06/2023,19:00:00,Regulus regulus,Goldcrest
NCL06,09/06/2023,20:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,04:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,04:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,04:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,05:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,05:00:00,Regulus regulus,Goldcrest
NCL06,10/06/2023,06:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,04:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,05:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,05:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,05:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,05:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,09:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,10:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,10:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,10:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,11:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,12:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,12:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,12:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,14:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,15:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,16:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,16:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,16:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,16:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,18:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,18:00:00,Regulus regulus,Goldcrest
NCL06,11/06/2023,19:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,07:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,09:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,09:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,10:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,10:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,10:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,11:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,12:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,12:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,13:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,13:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,15:00:00,Regulus regulus,Goldcrest
NCL06,12/06/2023,16:00:00,Regulus regulus,Goldcrest
NCL06,13/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,13/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,13/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL06,13/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL07,01/05/2023,13:00:00,Regulus regulus,Goldcrest
NCL07,01/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,01/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,01/05/2023,16:00:00,Regulus regulus,Goldcrest
NCL07,02/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,02/05/2023,11:00:00,Regulus regulus,Goldcrest
NCL07,02/05/2023,17:00:00,Regulus regulus,Goldcrest
NCL07,02/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,02/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,02/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,02/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,03/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,03/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,03/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,03/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,03/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,04/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,04/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,04/05/2023,10:00:00,Regulus regulus,Goldcrest
NCL07,04/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,04/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,04/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,04/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,04/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,04/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,18:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,18:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,05/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,13:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,13:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,10:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,18:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,13:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,06/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,07/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,16:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,16:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,14:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,08/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,13:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,13:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,09/05/2023,13:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,13:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,13:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,13:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,13:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,10/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,11/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,10:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,12/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,18:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,13/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,14/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,15/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,12:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,13:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,14:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,08:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,16/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,10:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,10:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,09:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,10:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,17/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,18:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,15:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,13:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,18:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,05:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,18:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,19:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,18/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,19/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,19/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,19/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,19/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,19/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,19/05/2023,06:00:00,Regulus regulus,Goldcrest
NCL07,19/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,19/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,19/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,20/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,20/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,20/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,20/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,20/05/2023,12:00:00,Regulus regulus,Goldcrest
NCL07,20/05/2023,18:00:00,Regulus regulus,Goldcrest
NCL07,20/05/2023,04:00:00,Regulus regulus,Goldcrest
NCL07,20/05/2023,20:00:00,Regulus regulus,Goldcrest
NCL07,20/05/2023,07:00:00,Regulus regulus,Goldcrest
NCL07,20/05/2023,12:00:00,Regulus regulus,Goldcrest
NCL07,20/05/2023,18:00:00,Regulus regulus,Goldcrest
NCL07,20/05/2023,16:00:00,Regulus regulus,Goldcrest
NCL07,20/05/2023,04:00:00,Regulus regulus,Goldcrest
